일시,지점,폭염여부(O/X),최고체감온도(°C),최고기온(°C),평균기온(°C),최저기온(°C),평균상대습도(%),폭염특보(O/X),폭염영향예보(단계),열대야(O/X),자외선지수(단계)
2022-07-11,정읍(245),X,31.3,30.4,26.4,23.1,82,X,주의,X,높음
2022-07-11,남원(247),X,31.7,31.2,25.9,23.2,85.4,X,주의,X,높음
2022-07-11,장수(248),X,29.9,28.3,24.2,22,90.6,X,주의,X,높음
2022-07-11,영광군(252),X,32.4,31.2,27,24.2,83.8,X,주의,X,높음
2022-07-11,김해시(253),X,29.3,26.7,24.7,23.5,93.6,X,경고,X,보통
2022-07-11,순창군(254),X,32.1,31.4,26.3,23.6,88,X,주의,X,높음
2022-07-11,양산시(257),X,30.4,27.9,25.3,23.7,92.8,X,경고,X,보통
2022-07-11,강진군(259),X,32.1,31.1,27.3,25.1,82.8,X,주의,X,보통
2022-07-11,장흥(260),X,31.7,30.4,26.7,24.4,87.4,X,주의,X,보통
2022-07-11,해남(261),X,31.9,30.3,26.7,24.8,88,X,주의,X,보통
2022-07-11,고흥(262),X,30.5,28.6,26.1,24.3,87.1,X,주의,X,보통
2022-07-11,의령군(263),X,30.3,28.4,25.6,24.3,88,X,경고,X,보통
2022-07-11,함양군(264),X,31.5,31.1,26,23.7,83.9,X,경고,X,보통
2022-07-11,진도군ASOS(268),X,31.7,29.9,26.4,23.2,85.9,X,주의,X,보통
2022-07-11,봉화(271),X,27.4,25.3,22.6,20.7,94,X,주의,X,높음
2022-07-11,영주(272),X,28.8,26.6,24,22.2,93.3,X,경고,X,높음
2022-07-11,문경(273),X,30.1,28,24,22.5,94.8,X,경고,X,보통
2022-07-11,청송군(276),X,28.7,27.4,24.3,21.6,81.5,X,주의,X,높음
2022-07-11,영덕(277),X,30.2,28.9,23.9,21.4,90.9,X,주의,X,보통
2022-07-11,의성(278),X,29.8,28.3,25.4,23.6,89.9,X,경고,X,높음
2022-07-11,구미(279),X,30.2,28.8,25.3,23.8,88,X,경고,X,보통
2022-07-11,영천(281),X,30.2,29.1,25,22.9,87.4,X,경고,X,보통
2022-07-11,경주시(283),X,30.9,29.3,25.4,23,88,X,경고,X,높음
2022-07-11,거창(284),X,31.2,29.7,25.3,23,87.9,X,주의,X,높음
2022-07-11,합천(285),X,30.4,28.8,25.6,23.8,85.9,X,경고,X,높음
2022-07-11,밀양(288),X,30,28.9,25.7,24.1,83.5,X,경고,X,보통
2022-07-11,산청(289),X,30.8,29.3,25.4,23.4,89.6,X,주의,X,보통
2022-07-11,거제(294),X,29.1,26.5,24.4,23.1,93.6,X,주의,X,보통
2022-07-11,남해(295),X,30.1,27.8,25.2,23.8,93.4,X,주의,X,보통
2022-07-11,부천(433),X,30.1,29.7,26.5,24,64,X,주의,X,높음
2022-07-11,안양(434),X,27.6,29.5,26.7,23.8,,X,주의,X,높음
2022-07-11,광명(437),X,31.1,31,27.8,24.8,65,X,주의,X,매우높음
2022-07-11,군포(438),X,30.9,30.5,26.9,22.9,70,X,주의,X,보통
2022-07-11,김포(441),X,,30.4,26.5,23.4,,X,주의,X,매우높음
2022-07-11,하남(444),X,31.1,30.6,25.6,20.8,75,X,주의,X,높음
2022-07-11,의왕(445),X,,,,,,X,주의,X,보통
2022-07-11,포천(504),X,31,30.6,25.6,22.8,75,X,주의,X,보통
2022-07-11,가평조종(505),X,31.2,30.7,25.2,21.4,81,X,주의,X,보통
2022-07-11,안성(516),X,30.9,29.8,24.9,21.2,89,X,경고,X,높음
2022-07-11,간성(517),X,29.3,26.1,22.6,20.8,97,X, ,X,보통
2022-07-11,평창(526),X,29.6,28.8,23.9,20.5,80,X,주의,X,보통
2022-07-11,의정부(532),X,32.1,30.6,25.5,22.5,89,X,주의,X,보통
2022-07-11,횡성(536),X,31.3,29.7,24.2,21.7,93,X,주의,X,보통
2022-07-11,고양(540),O,33.4,33,26.5,22.6,75,X,주의,X,매우높음
2022-07-11,남양주(541),X,32,31.7,25.8,23.2,75,X,주의,X,높음
2022-07-11,안산(545),X,31.6,30.3,25.3,22.1,82,X,주의,X,보통
2022-07-11,경기광주(546),X,30.3,,,,,X,주의,X,높음
2022-07-11,여주(548),X,30,28.3,23.7,20.7,89,X,경고,X,보통
2022-07-11,용인(549),X,30.2,29.7,25,21.3,74,X,경고,X,보통
2022-07-11,오산(550),X,30.5,30.2,26.1,21.1,71,X,주의,X,보통
2022-07-11,평택(551),X,31.3,30.4,25.4,22,89,X,주의,X,높음
2022-07-11,화천(555),X,31.6,29.7,23.5,20,94,X,주의,X,보통
2022-07-11,양구(556),X,29.8,28.9,23.4,20.2,86,X,주의,X,보통
2022-07-11,시흥(565),X,31.3,30.5,27.1,24.2,74,X,주의,X,높음
2022-07-11,구리(569),X,31.6,31.2,26.7,23.2,67,X,주의,X,보통
2022-07-11,화성(571),X,31.6,30.6,26.3,22.8,79,X,주의,X,보통
2022-07-11,성남(572),X,30.4,29.4,25.6,21.6,78,X,주의,X,높음
2022-07-11,과천(590),X,31.1,30,26,22.6,82,X,주의,X,높음
2022-07-11,양주(598),X,31.3,30.8,25.8,22.6,76,X,주의,X,높음
2022-07-11,단양(601),X,29.6,28,23.9,21.9,91,X,경고,X,보통
2022-07-11,진천(602),X,30.7,29.2,24.8,22.1,86,X,경고,X,보통
2022-07-11,괴산(603),X,29.8,27.9,23.7,21.3,91,X,경고,X,보통
2022-07-11,옥천(604),X,29.8,28,25.2,23.6,91,X,경고,X,보통
2022-07-11,홍북(608),X,30.7,29.6,24.1,21.8,94,X,경고,X,높음
2022-07-11,공주(612),X,29.9,28.2,24.5,22.8,90,X,경고,X,높음
2022-07-11,서천(614),X,31.6,29.8,26,23.9,91,X,경고,X,높음
2022-07-11,논산(615),X,31.3,30,26.3,24.2,85,X,경고,X,보통
2022-07-11,당진(616),X,32.1,31.2,25.4,22.6,87,X,주의,X,높음
2022-07-11,청양(618),X,30.7,28.6,24.8,22.8,92,X,경고,X,높음
2022-07-11,음성(619),X,29.2,27.8,23.2,20.5,88,X,경고,X,보통
2022-07-11,증평(623),X,30.1,27.8,24,21.7,93,X,경고,X,보통
2022-07-11,태안(627),X,31.7,29.9,25.3,22.7,88,X,주의,X,높음
2022-07-11,예산(628),X,31.2,30,25.1,22.5,91,X,경고,X,높음
2022-07-11,아산(634),X,31.8,30.6,25.1,22.3,88,X,경고,X,높음
2022-07-11,계룡(636),X,30.1,29.1,24.3,21.7,85,X,주의,X,보통
2022-07-11,연천청산(652),X,,,,,,X,주의,X,높음
2022-07-11,양양(670),X,28.5,26,23.1,21.2,92,X, ,X,보통
2022-07-11,무안(699),X,32,31.1,27.3,24.5,82,X,주의,X,보통
2022-07-11,무주(701),X,30.5,29.2,25.2,23.4,88,X,주의,X,높음
2022-07-11,익산(702),X,31.8,29.8,26.3,24.3,92,X,주의,X,높음
2022-07-11,진안(703),X,30.6,29.2,24.6,22.2,89,X,주의,X,높음
2022-07-11,담양(706),O,33.6,31.5,27.2,24.2,91,X,경고,O,높음
2022-07-11,구례(709),X,32,31.1,26.6,24,89,X,경고,O,높음
2022-07-11,나주(710),X,32.6,31.3,27,24.2,87,X,경고,X,보통
2022-07-11,순천시(712),X,32.8,31.3,27.3,25.2,85,X,경고,O,보통
2022-07-11,광양읍(713),X,31.8,31.2,26.5,24,87,X,주의,O,보통
2022-07-11,장성(730),X,31.9,31.3,26.6,23.4,84,X,주의,X,높음
2022-07-11,영암(731),X,32.3,31,27.3,24.7,83,X,주의,X,보통
2022-07-11,보성(732),X,32.1,30.9,27,24.8,85,X,경고,X,보통
2022-07-11,완주(734),X,31.6,30.2,25.6,22.9,90,X,경고,X,높음
2022-07-11,김제(737),X,30.4,30.4,26.5,23.9,73,X,주의,O,높음
2022-07-11,화순(741),X,32.4,31.6,26.9,23.8,82,X,경고,X,보통
2022-07-11,함평(754),X,32.6,31.7,26.8,24.2,88,X,주의,X,보통
2022-07-11,곡성(768),X,32.2,31.3,26,23.5,89,X,경고,X,높음
2022-07-11,압해도(789),X,31.8,30.6,26.7,24.2,83,X,주의,X,높음
2022-07-11,영양(801),X,28.9,26.6,23.6,22.1,96,X,주의,X,높음
2022-07-11,성주(810),X,31.2,30.6,26.3,24.4,81,X,경고,X,보통
2022-07-11,고령(812),X,31,29.8,25.6,23.6,92,X,경고,X,높음
2022-07-11,청도(813),X,30.4,28.8,25.4,23.9,87,X,경고,X,보통
2022-07-11,예천(815),X,29.1,27.1,24.6,22.4,91,X,경고,X,보통
2022-07-11,김천(822),X,30.6,28.5,25.2,23.1,92,X,경고,X,보통
2022-07-11,군위(823),X,30.8,28.9,25.3,23.7,94,X,경고,X,높음
2022-07-11,칠곡(825),X,31.1,29.7,26,24.5,93,X,경고,X,보통
2022-07-11,경산(827),X,31.4,30.7,26,24,81,X,경고,X,보통
2022-07-11,삼척(876),X,31.6,30.3,23.4,21.5,91,X, ,X,높음
2022-07-11,속초(90),X,29.4,26.8,22.8,21.1,94.5,X, ,X,보통
2022-07-11,삼천포(907),X,30.6,28.4,25.4,23.9,90,X,경고,X,보통
2022-07-11,고성(918),X,29.7,27,25,23.8,94,X,주의,X,보통
2022-07-11,창녕(919),X,31.4,29.3,26,24.4,91,X,경고,X,보통
2022-07-11,함안(920),X,30.3,27.9,24.7,23.6,96,X,주의,X,보통
2022-07-11,북춘천(93),X,30.2,28.7,24.9,21.8,86.4,X,주의,X,보통
2022-07-11,하동(932),X,31.7,30.2,26.1,23.5,89,X,경고,O,보통
2022-07-11,철원(95),X,29.5,27.9,24.1,21.2,84.8,X,주의,X,보통
2022-07-11,동두천(98),X,31.8,30.5,25.2,22.2,81.4,X,주의,X,보통
2022-07-11,파주(99),X,31.8,30.4,25.2,21.7,82.5,X,주의,X,매우높음
2022-07-12,북강릉(104),X,26.5,24.5,21.7,20,89.4,X, ,X,높음
2022-07-12,동해(106),X,27.5,25.2,22,20.8,92.5,X, ,X,높음
2022-07-12,서울(108),X,30.7,29.4,26.8,23.2,73.1,X,관심,X,높음
2022-07-12,인천(112),X,30.1,29.2,26.7,24.4,72.1,X,관심,X,높음
2022-07-12,원주(114),X,30.1,29.8,25.8,20.9,72.8,X,관심,X,높음
2022-07-12,울릉도(115),X,27.3,25.4,22.1,20.4,88.1,X, ,X,높음
2022-07-12,수원(119),X,31.3,30.3,27.5,24.1,73,X,관심,X,높음
2022-07-12,영월(121),X,30.8,30.4,25,19.7,76.3,X, ,X,높음
2022-07-12,충주(127),X,30.4,29.1,26,21.8,77.4,X,관심,X,높음
2022-07-12,서산(129),X,30.6,28.9,26,22.7,84.1,X,관심,X,높음
2022-07-12,울진(130),X,27.2,25.4,22.9,21.3,83,X, ,X,높음
2022-07-12,청주(131),X,31.7,30.6,27.5,23.7,75.9,X,주의,X,높음
2022-07-12,대전(133),X,31.5,30.4,27,23.1,78.1,X,관심,X,높음
2022-07-12,추풍령(135),X,29.6,28,24.6,21.4,84.5,X,주의,X,높음
2022-07-12,안동(136),X,30.1,29.7,25.4,22.6,73.8,X,관심,X,높음
2022-07-12,상주(137),X,30.6,29.1,25.9,23.7,85.4,X,관심,X,높음
2022-07-12,포항(138),X,27.4,25.9,23.6,22.1,83,X, ,X,높음
2022-07-12,군산(140),X,31.3,29.3,27,24.2,86.4,X,관심,X,높음
2022-07-12,대구(143),X,30,29.4,25.6,23.6,75.3,X,관심,X,높음
2022-07-12,전주(146),X,32.1,30.7,27.6,25.2,82.5,X,관심,X,높음
2022-07-12,울산(152),X,27.2,25.6,23.7,21.9,81.4,X, ,X,높음
2022-07-12,창원(155),X,30.4,29.2,25.3,23.3,80.1,X,관심,X,높음
2022-07-12,광주(156),O,33.9,31.8,27.4,25,91,O,관심,X,보통
2022-07-12,부산(159),X,29.7,28.3,25.1,23.4,80,X, ,X,높음
2022-07-12,통영(162),X,30.1,28.7,25,23.5,82.5,X, ,X,높음
2022-07-12,목포(165),X,31.4,30.3,27.2,25.2,81.3,X,관심,X,높음
2022-07-12,여수(168),X,29.2,27.9,25.2,23.8,83.3,X, ,X,높음
2022-07-12,흑산도(169),X,31.1,28.6,24.4,22.3,94.3,X,관심,X,매우높음
2022-07-12,완도(170),X,29.5,27.6,25.2,24.2,87.9,X,관심,X,높음
2022-07-12,고창(172),X,32.8,31.4,27.3,23.9,81.4,X,관심,X,높음
2022-07-12,제주(184),O,34,32.6,29.3,26.6,80.8,O,관심,O,높음
2022-07-12,진주(192),X,31.6,30.2,26,23.3,84.9,X,관심,X,높음
2022-07-12,양평(202),X,29.9,29,25.5,21.4,78.8,X,관심,X,높음
2022-07-12,이천(203),X,30.9,29.5,25.8,21.1,82.9,X,관심,X,높음
2022-07-12,인제(211),X,29.6,29,23.7,19.6,77.9,X, ,X,보통
2022-07-12,홍천(212),X,30.4,30.3,25,19.3,73.4,X,관심,X,높음
2022-07-12,태백(216),X,25.9,24.3,19.4,17.6,89.5,X, ,X,높음
2022-07-12,정선군(217),X,30,29.8,24.1,20.1,73,X, ,X,높음
2022-07-12,제천(221),X,29.5,28.1,24.3,19.1,84.1,X,관심,X,높음
2022-07-12,보은(226),X,30.2,28.6,25,20.7,86.4,X, ,X,높음
2022-07-12,천안(232),X,31,29,25.8,21.7,90.5,X,관심,X,높음
2022-07-12,보령(235),X,30.4,28.7,26.4,23.8,86.5,X,관심,O,높음
2022-07-12,부여(236),X,31.2,29.5,26.6,23.3,86.5,X,관심,X,높음
2022-07-12,금산(238),X,30.6,29.1,26,23.4,86.8,X,관심,X,보통
2022-07-12,세종(239),X,31.2,29.9,26.6,23.4,83.5,X,관심,X,높음
2022-07-12,부안(243),X,31.5,29.9,27.3,24.8,84,X,관심,X,높음
2022-07-12,임실(244),X,30.7,28.9,25.8,23.5,85.3,X,관심,X,높음
2022-07-12,정읍(245),X,32.4,31.4,27.2,24.1,79.8,X,관심,X,보통
2022-07-12,남원(247),X,31.2,30.2,26.9,24.5,79.3,X,관심,X,높음
2022-07-12,장수(248),X,29.9,28.5,25.4,22.4,84.8,X, ,X,보통
2022-07-12,영광군(252),X,32.9,31.8,27.3,24.2,81.1,X,관심,X,높음
2022-07-12,김해시(253),X,30.9,29.4,25.5,23.7,80.6,X,관심,X,높음
2022-07-12,순창군(254),X,31.8,30.4,26.8,24.5,83.8,X,관심,X,보통
2022-07-12,양산시(257),X,31.3,30.5,26,24.1,74.1,X,관심,X,높음
2022-07-12,강진군(259),X,31.5,30.4,26.4,24.1,83.9,X,관심,X,높음
2022-07-12,장흥(260),X,30.6,29.4,25.7,23.5,85.9,X,관심,X,높음
2022-07-12,해남(261),X,31,29.1,26.1,23.9,86.5,O,관심,X,높음
2022-07-12,고흥(262),X,28.9,27.5,24.8,23.4,85,X,관심,X,높음
2022-07-12,의령군(263),X,32,31.2,26.5,23.9,81.9,X, ,X,높음
2022-07-12,함양군(264),X,32.2,31.7,26.8,24.2,77.9,X,관심,X,보통
2022-07-12,진도군ASOS(268),X,31.6,29.7,26.3,23.5,85.6,X,관심,X,높음
2022-07-12,봉화(271),X,27.8,26.6,23.1,19.3,81,X, ,X,높음
2022-07-12,영주(272),X,29.5,28.4,24.7,22.3,80,X,관심,X,높음
2022-07-12,문경(273),X,30.2,28.5,25.2,22.4,84.6,X,관심,X,높음
2022-07-12,청송군(276),X,28.5,28.5,24,21.1,71.4,X, ,X,높음
2022-07-12,영덕(277),X,28.7,28.2,22.9,20.6,79.8,X, ,X,높음
2022-07-12,의성(278),X,30.1,29.3,25.7,22.4,76.8,X,관심,X,높음
2022-07-12,구미(279),X,30.5,30,26.3,23.7,73,X,관심,X,높음
2022-07-12,영천(281),X,28.4,27.4,23.8,21.9,77.4,X,관심,X,높음
2022-07-12,경주시(283),X,27.7,26.6,24.1,22.5,77.5,X, ,X,높음
2022-07-12,거창(284),X,31.1,29.9,25.9,23.4,84.6,X, ,X,높음
2022-07-12,합천(285),X,31.7,30.9,25.9,23.2,85.1,X,관심,X,높음
2022-07-12,밀양(288),X,30.9,30.8,26.1,24.1,72.6,X,관심,X,높음
2022-07-12,산청(289),X,31.7,30.3,26.3,23.6,84.4,X,관심,X,보통
2022-07-12,거제(294),X,29.5,28.2,24.8,23.5,80.4,X, ,X,높음
2022-07-12,남해(295),X,30,28.5,25.5,23.2,84,X, ,X,높음
2022-07-12,부천(433),X,29.9,29.3,26.5,23.3,66,X,관심,X,높음
2022-07-12,안양(434),X,29.7,29.5,27,23.6,,X,관심,X,높음
2022-07-12,광명(437),X,30.9,30.3,27.9,24.7,66,X,관심,X,높음
2022-07-12,군포(438),X,30.4,29.8,26.9,23.4,68,X,관심,X,높음
2022-07-12,김포(441),X,,29.3,25.9,21.6,,X,관심,X,높음
2022-07-12,하남(444),X,29.6,28.8,26.1,22.5,69,X,관심,X,높음
2022-07-12,의왕(445),X,,,,,,X,관심,X,높음
2022-07-12,포천(504),X,30.5,30,25.8,20.4,74,X,관심,X,높음
2022-07-12,가평조종(505),X,30.7,29.8,24.9,19.4,83,X,관심,X,높음
2022-07-12,안성(516),X,31.1,29.8,26.5,22.1,80,X,관심,X,높음
2022-07-12,간성(517),X,27.3,24.4,21.7,20.2,96,X, ,X,보통
2022-07-12,평창(526),X,29.2,29.6,24.3,18.5,72,X, ,X,높음
2022-07-12,의정부(532),X,30.9,28.8,25.3,20.2,90,X,관심,X,높음
2022-07-12,횡성(536),X,30.7,29.8,25.1,19.6,86,X,관심,X,높음
2022-07-12,고양(540),X,30.5,29.1,25.5,20.7,79,X,관심,X,높음
2022-07-12,남양주(541),X,30.3,29.5,26,21.7,74,X,관심,X,높음
2022-07-12,안산(545),X,30.5,29.4,25.8,21.1,82,X,관심,X,높음
2022-07-12,경기광주(546),X,29.6,28.5,25.3,21.5,74,X,관심,X,높음
2022-07-12,여주(548),X,30,28.7,25.1,20.6,84,X,관심,X,높음
2022-07-12,용인(549),X,29.6,29.2,25.4,21.1,74,X,관심,X,높음
2022-07-12,오산(550),X,30.6,30,26.5,22.2,67,X,관심,X,높음
2022-07-12,평택(551),X,31.1,29.6,26.8,23.1,78,X,관심,X,높음
2022-07-12,화천(555),X,31.1,30.2,24.3,18.7,88,X,관심,X,보통
2022-07-12,양구(556),X,29.4,29.2,24.3,18.9,75,X, ,X,보통
2022-07-12,시흥(565),X,31.4,30.4,27.2,22.7,75,X,관심,X,높음
2022-07-12,구리(569),X,30.4,30,26.8,23,66,X,관심,X,높음
2022-07-12,화성(571),X,31.1,30,27.1,23.8,75,X,관심,X,높음
2022-07-12,성남(572),X,30.2,29.2,26.3,22,72,X,관심,X,높음
2022-07-12,과천(590),X,30.8,29.3,25.8,21.1,81,X,관심,X,높음
2022-07-12,양주(598),X,30.8,29.6,25.7,19.9,78,X,관심,X,높음
2022-07-12,단양(601),X,30.9,30.3,25.7,21,79,X,관심,X,높음
2022-07-12,진천(602),X,31.6,30.6,26.9,22.5,79,X,관심,X,높음
2022-07-12,괴산(603),X,31.2,29.9,25.8,21.2,83,X, ,X,높음
2022-07-12,옥천(604),X,31.7,30.5,26.6,23.1,84,X,관심,X,높음
2022-07-12,홍북(608),X,30.2,28.5,24.8,21.3,92,X,관심,X,높음
2022-07-12,공주(612),X,31.6,30.1,26.5,22.5,85,X,관심,X,높음
2022-07-12,서천(614),X,31.2,29.3,26.8,23.9,87,X,관심,X,높음
2022-07-12,논산(615),X,31.6,30.2,27.1,22.9,83,X,관심,X,높음
2022-07-12,당진(616),X,31.1,29.4,25.9,22.1,88,X,관심,X,높음
2022-07-12,청양(618),X,31.6,29.7,25.8,23.1,90,X,관심,X,높음
2022-07-12,음성(619),X,29.7,28.1,24.9,20.8,81,X,관심,X,높음
2022-07-12,증평(623),X,31.4,29.3,26.1,22.6,87,X,관심,X,높음
2022-07-12,태안(627),X,31,28.9,25.8,22.3,91,X,관심,X,높음
2022-07-12,예산(628),X,31.5,29.7,26.1,22.5,90,X,관심,O,높음
2022-07-12,아산(634),X,31.6,29.8,26.4,22.6,84,X,관심,X,높음
2022-07-12,계룡(636),X,30.7,29.6,25.3,20.7,81,X,관심,X,보통
2022-07-12,연천청산(652),X,,,,,,X,관심,X,높음
2022-07-12,양양(670),X,25.8,23.7,21.8,20.5,89,X, ,X,보통
2022-07-12,무안(699),X,31.7,30.5,27,24.3,83,X,관심,X,높음
2022-07-12,무주(701),X,31.4,29.9,25.4,23.2,88,X,관심,X,보통
2022-07-12,익산(702),X,32.5,30.5,27.6,24.9,87,X,관심,X,높음
2022-07-12,진안(703),X,30.3,28.7,25.1,22.6,89,X,관심,X,높음
2022-07-12,담양(706),O,34.3,32,27.8,25.3,90,O,관심,X,보통
2022-07-12,구례(709),X,32.1,30.5,27,25.2,85,X,관심,X,높음
2022-07-12,나주(710),X,32.7,31.2,26.7,24.1,86,X,관심,X,높음
2022-07-12,순천시(712),X,30.9,29.6,26.8,24.5,81,X,관심,X,높음
2022-07-12,광양읍(713),X,30.5,29.5,26.5,24.4,78,X,관심,X,높음
2022-07-12,장성(730),X,32.7,31.8,27.2,24,80,X,관심,X,보통
2022-07-12,영암(731),X,32,30.8,26.8,24,83,X,관심,X,높음
2022-07-12,보성(732),X,30.8,29.7,25.7,23.4,85,X,관심,X,높음
2022-07-12,완주(734),X,31.5,29.5,25.9,23.1,93,X,관심,X,높음
2022-07-12,김제(737),X,31.4,30.3,27.6,25,71,X,관심,O,높음
2022-07-12,화순(741),X,31.8,30.7,26.5,24.2,83,O,관심,X,높음
2022-07-12,함평(754),X,32.9,31.6,27,23.8,85,O,관심,X,높음
2022-07-12,곡성(768),X,32,30.6,26.7,24,84,X,관심,X,높음
2022-07-12,압해도(789),X,32.1,31,27,24.5,80,X,관심,X,높음
2022-07-12,영양(801),X,29.5,28.8,23.8,21,80,X, ,X,높음
2022-07-12,성주(810),X,30.6,30.3,26.2,23.8,71,X,관심,X,높음
2022-07-12,고령(812),X,31.8,31,26,22.9,87,X,관심,X,높음
2022-07-12,청도(813),X,31,29.9,25.1,21.9,79,X, ,X,높음
2022-07-12,예천(815),X,30.9,30.1,25.4,22.5,78,X,관심,X,높음
2022-07-12,김천(822),X,31.7,30.6,26.2,23.2,82,X,관심,X,높음
2022-07-12,군위(823),X,30.5,29.4,25.5,23.1,81,X,관심,X,높음
2022-07-12,칠곡(825),X,31.2,30.5,26.4,24.1,80,X,관심,X,높음
2022-07-12,경산(827),X,30.4,30.1,25.5,23.1,70,X, ,X,높음
2022-07-12,삼척(876),X,27.6,26.2,22.4,20.8,84,X, ,X,높음
2022-07-12,속초(90),X,26.9,24.7,21.7,20.3,90.8,X, ,X,보통
2022-07-12,삼천포(907),X,29.9,28.4,25,23.2,85,X,관심,X,높음
2022-07-12,고성(918),X,30.9,29.4,25.5,23.1,83,X, ,X,높음
2022-07-12,창녕(919),X,32.3,31.5,26.1,23.7,86,X,관심,X,높음
2022-07-12,함안(920),X,31.4,29.8,25.6,23.3,87,X, ,X,높음
2022-07-12,북춘천(93),X,30.6,30.1,25.3,19.6,79.8,X,관심,X,높음
2022-07-12,하동(932),X,30.7,29,26,24.2,85,X,관심,X,높음
2022-07-12,철원(95),X,29.8,28.7,24.5,18.8,80.3,X, ,X,높음
2022-07-12,동두천(98),X,30.2,28.7,25.2,20.1,81.9,X,관심,X,높음
2022-07-12,파주(99),X,30.1,28,24.5,19.6,88,X,관심,X,높음
2022-07-13,북강릉(104),X,25.3,22.7,21.5,20.3,95.6,X, ,X,보통
2022-07-13,동해(106),X,26,23.5,22,20.8,97.3,X, ,X,보통
2022-07-13,서울(108),X,29,27.1,25,24,93.9,X, ,X,보통
2022-07-13,인천(112),X,29,27.2,24.4,23.5,93.4,X, ,X,보통
2022-07-13,원주(114),X,28,26.5,24,22.7,83.1,X, ,X,보통
2022-07-13,울릉도(115),X,26.7,24.6,22.2,20.5,93.3,X, ,X,보통
2022-07-13,수원(119),X,29.9,27.9,24.9,23.7,96.3,X, ,X,보통
2022-07-13,영월(121),X,27.1,25,22.7,21.8,90.8,X, ,X,보통
2022-07-13,충주(127),X,27.5,25.5,23.5,22.6,86.8,X, ,X,보통
2022-07-13,서산(129),X,28.8,26.1,25.1,24,91.9,X, ,X,보통
2022-07-13,울진(130),X,25.9,24.3,22.1,21,90.5,X, ,X,보통
2022-07-13,청주(131),X,28.7,27.2,25.1,24.3,81.3,X, ,X,보통
2022-07-13,대전(133),X,28.6,26.4,24.8,23.8,85.1,X, ,X,보통
2022-07-13,추풍령(135),X,26.3,24.2,22.5,21.7,87.8,X, ,X,보통
2022-07-13,안동(136),X,28,26.6,23.4,21.8,83,X, ,X,보통
2022-07-13,상주(137),X,27.1,24.6,23.3,22.6,90.4,X, ,X,보통
2022-07-13,포항(138),X,27.8,26,23.8,22.2,85.4,X, ,X,높음
2022-07-13,군산(140),X,29.8,28.1,26,24.5,83.4,X,관심,X,보통
2022-07-13,대구(143),X,29.2,27.7,24.4,22.5,85.6,X, ,X,높음
2022-07-13,전주(146),X,29.1,27.3,26.1,24.7,79,X,관심,X,보통
2022-07-13,울산(152),X,27.7,25.8,23.4,21,88.8,X, ,X,높음
2022-07-13,창원(155),X,28,26.8,24.2,21.7,79.1,X, ,X,높음
2022-07-13,광주(156),X,30.6,28.1,26,24.3,92.6,O,주의,O,보통
2022-07-13,부산(159),X,28.8,26.7,24.5,22.3,84.6,X, ,X,높음
2022-07-13,통영(162),X,29,27.2,24.5,22.1,84.9,X, ,X,높음
2022-07-13,목포(165),X,30.7,29.1,26.7,24.2,81.6,X, ,O,높음
2022-07-13,여수(168),X,27.3,25.4,24.4,23.4,84.6,X, ,X,보통
2022-07-13,흑산도(169),X,30.7,28,24.3,22.1,98,X,관심,X,높음
2022-07-13,완도(170),X,28.6,26.2,24.9,23.7,88.1,X,관심,X,높음
2022-07-13,고창(172),X,30,28.6,26.2,24.3,78.1,X,관심,X,보통
2022-07-13,제주(184),O,34.3,33.1,29.4,27,79.5,O,주의,O,높음
2022-07-13,진주(192),X,28.6,26.8,24.5,21.9,85,X, ,X,높음
2022-07-13,양평(202),X,27.7,25.4,23.5,22.7,92.1,X, ,X,보통
2022-07-13,이천(203),X,28.6,25.9,23.8,22.8,95.1,X, ,X,보통
2022-07-13,인제(211),X,25.4,22.6,21.5,21.1,92.9,X, ,X,보통
2022-07-13,홍천(212),X,26.6,23.6,22.8,22.2,91.1,X, ,X,보통
2022-07-13,태백(216),X,25.6,23.8,20.9,18.6,90.1,X, ,X,보통
2022-07-13,정선군(217),X,27.8,25.6,23,21.6,85.3,X, ,X,보통
2022-07-13,제천(221),X,27,24.3,22.4,21.6,94.4,X, ,X,보통
2022-07-13,보은(226),X,26.6,24.3,23,22.4,90.5,X, ,X,보통
2022-07-13,천안(232),X,29.1,26,24.3,23.3,95.5,X, ,X,보통
2022-07-13,보령(235),X,29.4,27.6,26.3,24.6,83,X,관심,X,보통
2022-07-13,부여(236),X,29.2,27.2,25.7,24.4,88,X,관심,X,보통
2022-07-13,금산(238),X,28.6,26.3,24.3,22.9,89.6,X, ,X,보통
2022-07-13,세종(239),X,28.6,26.5,24.9,23.9,87.1,X, ,X,보통
2022-07-13,부안(243),X,30.5,28.8,26.2,24.1,81,X,관심,X,보통
2022-07-13,임실(244),X,27.6,25.1,23.8,22.4,84.9,X,관심,X,보통
2022-07-13,정읍(245),X,30.1,29.3,26.4,23.9,73.8,X,관심,X,보통
2022-07-13,남원(247),X,28.8,27.3,25.5,23.4,77.6,X,관심,X,보통
2022-07-13,장수(248),X,27.9,25.7,23.9,22.2,84.5,X, ,X,보통
2022-07-13,영광군(252),X,30.7,29.2,26.6,24.1,78.5,X,관심,X,보통
2022-07-13,김해시(253),X,28.8,27.2,24.3,21.7,82.5,X, ,X,높음
2022-07-13,순창군(254),X,28.8,27.1,25.3,23.4,81.4,X,관심,X,보통
